-0.749718626,-0.450491759,-0.33124743
-0.749745661,-0.450483535,-0.331488281
-0.749772796,-0.450475257,-0.331729436
-0.749800031,-0.450466926,-0.331970896
-0.749827365,-0.450458541,-0.332212661
-0.749854798,-0.450450102,-0.332454733
-0.74988233,-0.450441609,-0.332697111
-0.749909959,-0.450433062,-0.332939796
-0.749937687,-0.450424462,-0.333182789
-0.749965512,-0.450415807,-0.33342609
-0.749993433,-0.450407098,-0.333669699
-0.750021452,-0.450398335,-0.333913619
-0.750049566,-0.450389517,-0.334157848
-0.750077777,-0.450380645,-0.334402388
-0.750106083,-0.450371719,-0.334647239
-0.750134484,-0.450362738,-0.334892401
-0.750162979,-0.450353702,-0.335137876
-0.750191569,-0.450344612,-0.335383664
-0.750220253,-0.450335466,-0.335629765
-0.750249031,-0.450326266,-0.335876179
-0.750277902,-0.450317011,-0.336122909
-0.750306866,-0.450307701,-0.336369954
-0.750335923,-0.450298336,-0.336617314
-0.750365071,-0.450288915,-0.33686499
-0.750394312,-0.450279439,-0.337112984
-0.750423644,-0.450269908,-0.337361295
-0.750453068,-0.450260321,-0.337609924
-0.750482582,-0.450250679,-0.337858871
-0.750512186,-0.450240981,-0.338108138
-0.750541881,-0.450231227,-0.338357725
-0.750571666,-0.450221418,-0.338607632
-0.75060154,-0.450211553,-0.33885786
-0.750631503,-0.450201631,-0.339108409
-0.750661555,-0.450191654,-0.339359281
-0.750691695,-0.450181621,-0.339610475
-0.750721923,-0.450171531,-0.339861993
-0.75075224,-0.450161385,-0.340113835
-0.750782643,-0.450151183,-0.340366002
-0.750813134,-0.450140924,-0.340618493
-0.750843712,-0.450130609,-0.340871311
-0.750874376,-0.450120237,-0.341124455
-0.750905127,-0.450109809,-0.341377925
-0.750935963,-0.450099323,-0.341631724
-0.750966885,-0.450088781,-0.34188585
-0.750997892,-0.450078182,-0.342140306
-0.751028983,-0.450067526,-0.342395091
-0.75106016,-0.450056812,-0.342650206
-0.751091421,-0.450046042,-0.342905652
-0.751122765,-0.450035214,-0.343161429
-0.751154194,-0.450024329,-0.343417537
-0.751185706,-0.450013386,-0.343673979
-0.7512173,-0.450002386,-0.343930754
-0.751248978,-0.449991328,-0.344187862
-0.751280738,-0.449980213,-0.344445305
-0.75131258,-0.449969039,-0.344703083
-0.751344504,-0.449957808,-0.344961196
-0.75137651,-0.449946519,-0.345219646
-0.751408597,-0.449935172,-0.345478433
-0.751440765,-0.449923767,-0.345737557
-0.751473013,-0.449912303,-0.34599702
-0.751505342,-0.449900782,-0.346256821
-0.751537751,-0.449889201,-0.346516962
-0.75157024,-0.449877563,-0.346777443
-0.751602808,-0.449865866,-0.347038265
-0.751635456,-0.44985411,-0.347299428
-0.751668182,-0.449842295,-0.347560933
-0.751700987,-0.449830422,-0.347822781
-0.751733871,-0.44981849,-0.348084972
-0.751766832,-0.449806499,-0.348347508
-0.751799872,-0.449794449,-0.348610388
-0.751832989,-0.449782339,-0.348873613
-0.751866183,-0.449770171,-0.349137184
-0.751899454,-0.449757943,-0.349401102
-0.751932802,-0.449745655,-0.349665367
-0.751966227,-0.449733309,-0.34992998
-0.751999727,-0.449720902,-0.350194941
-0.752033304,-0.449708436,-0.350460252
-0.752066956,-0.44969591,-0.350725913
-0.752100684,-0.449683325,-0.350991924
-0.752134486,-0.449670679,-0.351258287
-0.752168364,-0.449657974,-0.351525001
-0.752202316,-0.449645208,-0.351792068
-0.752236342,-0.449632382,-0.352059488
-0.752270443,-0.449619496,-0.352327263
-0.752304617,-0.44960655,-0.352595392
-0.752338865,-0.449593543,-0.352863876
-0.752373186,-0.449580476,-0.353132716
-0.75240758,-0.449567348,-0.353401913
-0.752442047,-0.449554159,-0.353671467
-0.752476586,-0.449540909,-0.353941379
-0.752511198,-0.449527599,-0.35421165
-0.752545882,-0.449514228,-0.35448228
-0.752580637,-0.449500795,-0.354753271
-0.752615464,-0.449487302,-0.355024622
-0.752650362,-0.449473747,-0.355296334
-0.752685332,-0.449460131,-0.355568409
-0.752720372,-0.449446454,-0.355840847
-0.752755482,-0.449432715,-0.356113648
-0.752790663,-0.449418914,-0.356386813
-0.752825914,-0.449405052,-0.356660344
-0.752861234,-0.449391128,-0.35693424
-0.752896625,-0.449377143,-0.357208502
-0.752932084,-0.449363095,-0.357483132
